price,sqm,rooms,age,balcony,lift,parking
1090000,124,4.5,0,true,true,true
1090000,124,4.5,0,true,true,true
1200000,110,4.5,31,true,true,true
1200000,110,4.5,31,true,true,true
1150000,105,4.5,24,false,true,false
750000,98,4.5,51,true,true,false
365000,93,3.5,24,true,true,false
980000,136,4.5,14,true,true,false
240000,47,2.5,52,true,false,true
336000,60,2.5,43,true,true,false
1390000,107,3.5,1,true,true,true
510000,102,4.5,43,false,true,true
650000,120,4.5,0,true,true,true
455000,88,3.5,7,false,false,false
490000,90,3.5,41,true,true,true
642000,110,4.5,16,false,false,false
810000,110,4.5,11,false,false,true
530000,97,3.5,0,true,true,true
897000,110,4.5,5,true,true,false
960000,90,4.0,62,true,false,false
790000,127,5.5,47,true,true,true
850000,128,4.5,3,true,true,true
530000,119,4.5,0,true,true,true
2400000,183,5.5,1,true,true,false
525000,71,4.0,128,true,false,true
1480000,138,4.5,4,true,false,false
700000,55,2.5,20,true,false,false
755000,120,4.5,18,true,true,true
1455000,104,3.5,0,true,true,true
795000,193,6.5,16,true,true,true
795000,193,5.5,16,true,true,true
510000,102,4.5,43,false,true,true
490000,90,3.5,41,true,true,true
240000,47,2.5,52,true,false,true
1050000,146,4.5,17,true,false,false
498000,125,5.5,46,true,true,false
1330000,168,4.5,16,false,true,true
336000,60,2.5,43,true,true,false
745000,173,4.5,44,false,false,false
525000,71,4.0,128,true,false,true
439000,67,3.5,44,true,true,true
430000,80,4.5,49,false,false,false
1480000,138,4.5,4,true,false,false
770000,107,4.5,2,false,false,false
250000,25,1.0,33,false,false,false
660000,155,5.5,36,true,false,true
750000,106,4.5,44,true,true,true
955000,127,4.5,5,true,true,true
1290000,153,5.5,0,true,true,false
690000,146,5.5,5,true,true,true
770000,110,3.5,33,true,false,true
660000,112,4.5,7,true,true,false
790000,115,3.5,47,true,true,false
645000,128,4.0,0,true,true,false
1650000,125,5.0,50,true,true,false
1650000,125,5.0,50,true,true,false
2150000,225,6.5,25,true,true,false
980000,87,3.5,-2,true,true,false
1080000,110,4.5,86,true,true,false
735000,74,2.5,4,true,true,false
600000,96,4.5,6,true,true,false
1790000,160,5.5,14,true,true,false
645000,116,4.5,3,true,true,true
790000,72,3.5,6,true,false,true
1560000,144,4.5,0,true,true,false
2150000,225,6.5,25,true,true,false
780000,76,4.0,47,true,true,true
1390000,134,4.5,0,true,true,false
1065000,131,5.5,1,true,true,true
1040000,87,3.5,-2,true,true,false
450000,95,4.0,22,true,false,false
695000,147,5.5,0,true,false,true
630000,91,4.5,0,true,true,true
900000,105,3.5,64,true,true,true
515000,84,3.5,0,true,true,true
935000,110,3.5,23,true,true,false
360000,65,2.5,0,true,true,false
665000,89,3.5,0,true,true,true
1020000,116,4.5,0,true,true,false
730000,149,5.5,21,true,false,true
1380000,137,4.5,0,true,true,true
620000,76,3.5,5,true,true,true
1350000,125,3.5,1,true,true,true
1060000,116,4.5,0,true,true,false
570000,62,2.5,0,true,false,false
740000,129,4.5,1,true,true,true
765000,112,4.5,0,true,true,true
880000,115,3.5,1,true,true,true
775000,124,4.5,15,true,true,false
615000,119,4.5,0,true,true,false
775000,124,3.5,15,true,true,false
360000,66,2.5,1,true,true,true
1130000,147,3.5,2,true,true,false
850000,134,3.5,13,true,true,false
360000,66,2.5,1,true,true,true
850000,134,3.5,13,true,true,false
1169000,115,5.5,0,true,true,false
750000,133,5.5,5,true,true,true
2350000,190,3.5,118,false,true,false
2350000,190,3.5,118,false,true,false
1300000,150,4.0,36,true,false,true
595000,105,4.5,15,false,false,false
1850000,164,5.5,24,true,true,false
695000,98,4.5,48,true,false,false
515000,84,3.5,0,true,true,true
740000,123,4.5,9,true,true,true
460000,92,3.5,0,false,false,false
430000,80,4.5,49,false,false,false
550000,69,3.0,63,true,false,false
450000,127,4.5,57,true,false,false
630000,91,4.5,0,true,true,true
595000,105,4.5,15,false,false,false
630000,96,3.5,18,true,true,false
512500,70,2.5,36,true,false,true
750000,133,5.5,5,true,true,true
889000,131,3.5,-1,true,true,true
793000,116,4.5,-1,true,true,true
395000,47,2.5,22,false,true,false
2350000,132,4.5,1,true,true,true
5100000,241,6.5,1,true,true,true
1230000,148,5.5,4,true,true,false
215000,52,2.5,38,true,false,true
220000,43,2.5,36,true,false,false
390000,63,2.5,0,true,true,true
1380000,180,4.5,0,true,true,true
730000,54,2.5,-2,true,true,true
890000,134,3.5,0,true,true,true
450000,65,2.5,0,true,true,true
1850000,134,4.5,-2,true,true,true
655000,114,3.5,0,true,true,true
695000,114,4.5,0,true,true,true
1380000,180,5.5,1,true,true,true
1850000,179,4.5,8,true,true,true
950000,95,3.5,-2,true,true,true
950000,140,3.5,0,true,true,true
398000,70,3.5,31,true,false,true
830000,139,4.5,0,true,true,true
355000,54,2.5,0,true,true,true
1300000,130,4.5,-2,true,true,true
1500000,148,4.5,-2,true,true,true
990000,101,3.5,-2,true,true,true
1223000,150,7.0,35,true,true,true
515000,107,3.5,0,true,true,true
515000,107,3.5,0,true,true,true
515000,84,3.5,0,true,true,true
790000,115,3.5,47,true,true,false
280000,88,3.5,45,true,true,true
1950000,122,5.0,8,true,true,true
2360000,177,4.5,0,false,true,true
570000,117,4.5,0,true,true,true
570000,117,4.5,0,true,true,true
950000,85,2.5,106,true,true,false
630000,91,4.5,0,true,true,true
1740000,113,4.5,36,true,true,false
830000,97,2.5,0,true,false,false
870000,97,3.5,0,false,false,false
535000,113,4.5,24,true,true,false
780000,70,3.0,38,true,true,true
885000,144,5.5,6,true,false,false
970000,114,4.5,0,true,true,false
970000,114,4.5,0,true,true,false
830000,97,2.5,0,true,false,false
520000,81,3.5,24,true,false,false
2065000,184,4.5,2,true,true,false
625000,78,2.5,13,false,false,false
1550000,114,4.5,2,true,true,false
900000,127,5.5,26,true,false,true
1395000,100,4.5,23,false,true,true
1125000,118,2.5,2,true,true,false
920000,131,5.5,14,true,true,true
720000,97,2.5,0,true,true,false
445000,83,3.5,32,false,false,false
479000,74,3.0,11,true,true,false
595000,93,3.5,9,true,false,true
870000,97,3.5,0,false,false,false
620000,99,3.5,29,true,false,false
1490000,151,6.5,12,true,false,true
1950000,182,5.5,5,true,true,false
560000,120,4.5,46,true,true,false
965000,126,5.5,44,true,true,false
890000,90,4.0,10,true,true,true
825000,137,4.5,26,true,true,false
685000,115,3.5,1,false,false,false
479000,74,3.0,11,true,true,false
2150000,129,3.5,5,false,true,false
890000,178,5.5,25,false,true,false
1080000,139,4.5,3,false,true,false
642000,110,4.5,16,false,false,false
755000,120,4.5,18,true,true,true
290000,60,3.0,37,true,false,false
335000,54,2.5,44,true,true,false
595000,93,4.5,5,false,true,false
495000,78,3.0,47,true,true,false
695000,108,4.5,12,true,false,false
320000,60,2.5,13,true,true,false
1740000,113,4.5,36,true,true,false
885000,144,5.5,6,true,false,false
585000,138,4.5,0,false,true,true
585000,138,4.5,0,false,true,true
1950000,182,5.5,5,true,true,false
570000,110,3.5,0,true,true,true
665000,117,4.5,24,true,true,true
795000,117,4.0,1,true,true,true
575000,84,3.0,0,true,true,false
695000,113,4.0,0,true,true,false
840000,153,5.5,0,true,true,true
713400,112,4.5,0,true,true,false
890000,140,3.5,115,true,false,false
2550000,208,4.5,5,true,true,true
2850000,180,5.5,8,true,true,true
2850000,180,5.5,8,true,true,true
545000,102,5.5,22,false,false,false
640000,100,3.0,1,true,true,true
490000,53,2.0,0,true,true,true
685000,92,3.0,1,true,true,true
540000,95,3.5,0,true,true,true
760000,104,3.0,0,true,true,true
760000,104,3.0,0,true,true,true
870000,133,5.0,1,true,true,true
500000,53,2.0,0,true,true,true
685000,92,3.0,1,true,true,true
720000,121,4.0,1,true,true,true
500000,53,2.0,0,true,false,true
920000,153,5.5,0,true,true,true
580000,130,4.5,12,true,true,true
1490000,153,4.5,5,true,false,true
765000,110,4.0,1,true,true,true
730000,88,3.0,1,true,true,false
595000,115,4.5,0,true,true,true
770000,88,3.0,1,true,true,false
630000,110,4.5,0,true,true,true
590000,76,2.5,3,true,true,true
890000,96,3.5,2,true,true,true
2980000,220,5.5,12,true,true,true
2980000,220,5.5,12,true,true,true
790000,133,5.0,0,true,true,false
1040000,118,4.0,0,true,true,false
790000,90,3.0,0,true,true,true
790000,88,2.5,8,true,true,true
790000,88,2.5,8,true,true,true
630000,100,3.0,1,true,true,true
660000,117,4.5,0,true,true,true
1220000,190,5.5,2,true,true,true
790000,81,3.0,0,true,true,true
795000,117,4.0,1,true,true,true
590000,72,2.5,1,true,false,true
580000,117,3.5,0,true,true,true
1335000,184,5.5,0,true,true,false
1890000,260,4.5,5,true,true,true
730000,108,3.0,0,true,true,true
730000,108,3.0,0,true,true,true
650000,73,2.0,0,true,false,true
1900000,145,3.5,4,true,true,true
690000,108,3.0,1,true,true,true
790000,110,4.0,0,true,true,false
1040000,115,4.0,0,true,true,false
750000,129,4.5,0,true,true,true
770000,124,4.5,0,true,true,true
2500000,200,4.5,5,true,true,true
938000,127,4.5,2,false,true,false
760000,104,3.0,0,true,true,true
760000,104,3.0,0,true,true,true
670000,115,4.5,0,true,true,true
730000,124,4.5,0,true,true,true
730000,111,3.0,0,true,true,true
730000,111,3.0,0,true,true,true
425000,76,2.0,0,true,true,false
535000,80,3.0,0,true,true,false
670000,88,3.0,1,true,true,false
1420000,143,5.5,0,true,true,true
490000,83,2.5,2,true,true,true
1295000,205,5.0,0,true,true,true
1295000,205,5.0,0,true,true,true
1860000,224,6.0,0,true,true,false
460000,56,2.0,0,true,true,true
765000,110,4.0,1,true,true,true
510000,74,2.5,0,true,true,true
620000,107,3.5,0,true,true,true
548700,84,3.5,0,true,true,false
585000,138,4.5,0,false,true,true
1120000,198,7.0,21,false,false,true
695000,110,4.5,8,false,false,false
1290000,154,4.5,1,true,true,false
1952000,205,5.5,2,true,true,false
1080000,157,5.5,14,true,true,false
470000,58,2.5,0,true,true,true
490000,60,2.5,0,true,true,true
410000,49,2.5,0,true,true,true
670000,79,3.5,0,true,true,true
430000,51,2.5,0,true,true,true
495000,78,3.0,47,true,true,false
870000,98,3.5,168,true,false,true
829000,114,4.5,3,true,true,false
1099000,107,4.5,5,true,true,false
1450000,131,4.5,0,true,true,false
1030000,145,5.5,1,true,true,true
430000,127,5.5,10,false,true,false
770000,104,3.5,1,true,true,false
1030000,145,4.5,1,true,true,true
630000,91,4.5,0,true,true,true
699000,135,3.5,1,true,true,true
625000,121,4.5,12,true,true,false
515000,84,3.5,0,true,true,true
777000,115,4.5,12,true,true,false
1250000,142,5.5,13,true,true,true
510000,102,4.5,43,false,true,true
588000,122,4.5,-1,false,false,false
1990000,170,4.5,0,true,true,true
950000,135,4.5,27,true,true,false
650000,110,4.5,45,true,false,true
595000,125,5.5,23,true,false,true
1080000,110,4.5,86,true,true,false
375000,72,3.5,53,true,false,false
4200000,280,8.0,16,true,true,true
798000,148,4.5,14,true,true,false
520000,81,3.5,24,true,false,false
720000,61,2.5,12,true,true,true
275000,74,3.5,48,false,false,false
495000,78,3.0,47,true,true,false
750000,197,6.5,21,true,false,true
760000,143,6.5,48,true,true,true
490000,90,3.5,41,true,true,true
240000,47,2.5,52,true,false,true
930000,110,3.5,18,false,false,false
336000,60,2.5,43,true,true,false
520000,87,2.5,2,true,true,false
725000,126,5.5,12,false,false,false
995000,74,3.5,2,false,true,false
1390000,152,5.5,6,true,true,false
250000,25,1.0,33,false,false,false
698000,100,3.5,2,true,true,false
930000,110,3.5,18,false,false,false
925000,167,5.5,0,true,true,false
800000,110,5.0,46,true,true,false
530000,87,3.5,0,true,true,false
1020000,123,4.5,44,true,false,true
275000,74,3.5,48,false,false,false
1495000,167,5.5,1,true,true,true
1495000,167,5.5,1,true,true,true
705000,125,4.5,0,true,true,false
1340000,175,4.5,10,true,true,false
295000,55,3.5,48,true,false,true
398000,95,3.5,23,true,false,false
1180000,135,3.5,1,true,true,false
780000,76,4.0,47,true,true,true
320000,78,3.5,44,true,false,false
675000,118,4.5,-1,true,true,true
2400000,185,4.5,15,true,true,false
520000,87,2.5,2,true,true,false
6300000,410,6.5,6,true,true,true
798000,110,3.5,0,true,true,false
520000,95,3.5,2,true,true,true
810000,111,4.5,0,true,true,false
2295000,196,6.5,0,true,true,false
1595000,172,5.5,2,false,true,false
680000,105,5.5,22,true,true,false
990000,123,3.5,3,false,false,false
855000,132,4.5,2,false,true,true
1290000,125,3.5,1,true,true,false
295000,74,3.5,40,true,false,true
620000,103,4.5,33,true,true,true
440000,77,2.5,2,false,true,true
935000,215,5.5,1,false,true,true
665000,121,4.5,2,true,true,true
700000,90,3.5,0,true,true,false
6300000,410,6.5,6,true,true,true
1150000,143,4.5,16,true,true,false
1350000,156,5.5,0,false,true,false
578500,107,4.5,1,false,true,true
1890000,205,3.5,18,true,true,false
900000,124,5.5,0,true,true,false
1540000,175,5.5,36,true,false,true
755000,120,4.5,18,true,true,true
515000,84,3.5,0,true,true,true
520000,95,3.5,2,true,true,true
630000,91,4.5,0,true,true,true
2945000,154,4.5,5,true,true,true
2845000,154,4.5,5,true,true,true
665000,121,4.5,2,true,true,true
760000,149,5.5,11,true,true,false
298000,49,2.5,33,true,false,false
715000,97,4.5,38,true,true,true
1590000,122,3.5,1,false,false,false
1590000,122,3.5,1,false,false,false
345000,59,2.5,0,true,true,false
1840000,110,3.5,1,false,false,false
595000,112,4.5,0,true,true,false
1840000,110,3.5,1,false,false,false
460000,71,3.0,64,true,false,true
1160000,93,3.0,3,true,true,false
570000,112,4.5,0,true,true,false
715000,97,4.5,38,true,true,true
750000,95,3.5,-3,true,true,false
1080000,147,5.5,15,false,true,false
2095000,188,5.5,10,true,true,true
790000,120,4.5,8,false,false,false
660000,61,3.5,0,true,true,true
660000,61,3.5,0,true,true,true
1080000,147,5.5,15,false,true,false
850000,120,4.5,-3,true,true,false
670000,80,2.5,-3,true,true,false
1070000,177,7.5,48,true,true,false
2095000,188,5.5,10,true,true,true
940000,135,5.5,-3,true,true,false
990000,115,4.5,7,true,false,false
550000,96,3.5,29,true,false,false
535000,125,3.5,28,true,true,false
684900,145,4.5,0,true,false,true
850000,163,5.5,-1,true,true,true
465000,140,5.5,25,true,true,true
449000,120,4.5,50,true,true,true
660000,127,4.5,-1,true,true,true
390000,78,2.5,-1,true,true,true
560000,87,3.5,-1,true,true,true
1550000,124,3.5,0,true,true,true
550000,96,3.5,29,true,false,false
890000,109,4.5,22,true,true,false
1080000,139,4.5,3,false,true,false
1000000,140,5.5,10,true,true,false
580000,125,4.5,29,false,false,false
1630000,168,4.5,-1,true,true,true
770000,107,4.5,2,false,false,false
755000,120,4.5,18,true,true,true
840000,99,3.5,-1,true,true,false
910000,109,4.5,-1,true,true,false
695000,96,3.5,4,true,true,true
1560000,135,3.5,2,true,true,true
495000,64,3.5,46,true,false,false
650000,110,3.5,46,true,false,false
530000,100,3.5,20,true,true,false
570000,63,3.5,44,false,false,false
650000,110,3.5,46,true,false,false
570000,63,3.5,44,false,false,false
1890000,260,4.5,5,true,true,true
790000,120,4.5,7,false,true,false
515000,84,3.5,0,true,true,true
315000,98,4.5,31,true,false,true
755000,120,4.5,18,true,true,true
630000,91,4.5,0,true,true,true
450000,104,3.5,44,true,false,false
595000,83,4.5,46,true,true,true
850000,116,4.5,0,true,true,true
850000,116,4.5,0,true,true,true
450000,104,3.5,44,true,false,false
910000,139,3.5,0,true,true,true
910000,146,3.5,0,true,true,true
995000,144,4.5,-2,true,true,true
910000,146,3.5,0,true,true,true
595000,83,4.5,46,true,true,true
690000,93,3.5,0,true,true,true
1360000,101,3.5,18,true,false,false
1570000,165,5.5,0,true,true,true
690000,93,3.5,0,true,true,true
910000,139,3.5,0,true,true,true
460000,102,4.5,1,false,false,false
460000,102,4.5,1,false,false,false
1750000,130,4.5,1,true,true,false
344000,93,3.5,33,true,false,true
962000,178,4.5,5,true,true,false
345000,90,4.5,33,true,false,true
249000,61,3.5,33,true,false,true
350000,48,2.0,38,true,true,true
350000,91,4.5,33,true,false,true
2250000,185,5.0,14,true,true,true
780000,76,4.0,47,true,true,true
1790000,212,6.5,41,true,true,true
1790000,212,6.5,41,true,true,true
962000,178,4.5,5,true,true,false
1150000,120,4.5,9,true,true,true
395000,70,2.5,-1,false,false,false
515000,84,3.5,0,true,true,true
540000,101,3.5,-1,false,false,false
640000,132,4.5,-1,false,false,false
735000,98,3.5,0,false,true,false
580000,132,5.5,20,false,false,false
935000,110,3.5,45,true,true,false
738000,99,4.5,4,false,false,false
580000,101,3.5,1,false,false,false
760000,120,4.5,26,true,true,false
620000,110,3.5,1,false,false,false
440000,113,4.5,23,false,false,false
475000,66,2.5,56,false,true,false
670000,125,4.5,-1,false,false,false
990000,163,4.5,9,false,false,false
540000,101,3.5,-1,false,false,false
760000,120,4.5,26,true,true,false
580000,101,3.5,1,false,false,false
990000,163,4.5,9,false,false,false
585000,99,3.5,-1,false,false,false
935000,110,3.5,45,true,true,false
520000,39,1.5,95,false,false,false
985000,132,4.5,0,false,true,false
620000,110,3.5,1,false,false,false
642000,110,4.5,16,false,false,false
395000,70,2.5,-1,false,false,false
670000,125,4.5,-1,false,false,false
585000,99,3.5,-1,false,false,false
290000,77,2.5,0,true,true,true
290000,77,2.5,0,true,true,true
630000,91,4.5,0,true,true,true
640000,132,4.5,-1,false,false,false
985000,132,4.5,0,false,true,false
470000,90,3.5,27,true,false,false
850000,125,4.5,2,true,false,false
1070000,174,5.5,1,true,true,false
1090000,110,4.5,26,true,true,false
755000,120,4.5,18,true,true,true
690000,120,3.5,10,true,true,true
680000,90,3.5,8,true,true,false
740000,55,1.5,550,true,false,true
740000,55,1.5,550,true,false,true
460000,100,4.5,34,true,true,false
450000,84,3.5,48,true,true,false
730000,111,4.5,6,false,true,false
525000,133,4.5,7,true,false,false
960000,90,4.0,62,true,false,false
955000,151,4.0,8,false,false,false
685000,115,3.5,1,false,false,false
520000,68,2.5,7,true,true,false
439000,67,3.5,44,true,true,true
845000,156,5.5,7,false,false,false
450000,84,3.5,48,true,true,false
525000,133,4.5,7,true,false,false
520000,68,2.5,7,true,true,false
2350000,150,5.5,-1,true,true,false
549000,73,3.5,48,true,true,true
290000,75,3.0,38,true,true,true
1200000,119,4.5,12,true,true,false
525000,133,4.5,7,true,false,false
580000,111,4.5,0,false,false,false
450000,84,3.5,48,true,true,false
520000,68,2.5,7,true,true,false
590000,93,3.5,39,true,false,false
250000,25,1.0,33,false,false,false
930000,162,5.5,6,true,true,false
950000,85,2.5,106,true,true,false
359000,62,2.5,-2,true,true,true
1540000,175,5.5,36,true,false,true
710000,136,4.5,0,true,true,true
890000,123,3.5,20,true,false,false
970000,130,5.5,16,true,true,false
660000,125,3.5,0,true,true,true
398000,68,3.5,-2,true,true,true
612000,95,4.5,-2,true,true,true
750000,134,5.5,36,true,true,false
890000,127,4.5,6,true,true,false
750000,134,5.5,36,true,true,false
570000,125,4.5,12,true,true,true
825000,115,4.5,8,true,true,true
450000,55,3.0,48,false,false,false
395000,136,4.5,46,true,true,false
495000,91,3.5,30,false,false,false
365000,62,3.5,47,true,false,false
640000,80,3.5,43,true,true,true
450000,55,3.0,48,false,false,false
665000,134,4.5,0,true,true,true
1350000,220,5.5,8,true,false,true
865000,100,4.0,57,true,false,false
890000,123,3.5,20,true,false,false
310000,36,1.5,49,true,true,true
1050000,138,4.5,3,true,false,true
395000,66,2.5,4,false,false,false
460000,54,2.5,0,true,true,true
957000,108,4.5,2,true,true,true
755000,120,4.5,18,true,true,true
735000,86,3.5,7,true,true,false
980000,90,3.5,26,true,false,true
150000,121,3.5,58,true,false,false
550000,72,2.5,1,true,true,true
880000,117,4.5,0,false,true,false
1095000,122,4.5,5,false,true,true
590000,82,2.5,1,true,true,true
492000,78,3.5,0,true,false,true
730000,149,5.5,21,true,false,true
760000,135,5.5,18,true,true,true
940000,156,3.5,1,true,true,false
950000,117,4.5,0,true,true,false
1160000,151,4.5,6,true,true,false
1055000,118,4.5,3,true,true,true
965000,95,3.5,0,true,true,false
532680,115,4.5,0,true,true,false
535000,97,3.5,0,true,true,false
965000,95,3.5,0,true,true,false
990000,139,4.5,0,true,true,false
390000,80,3.5,53,true,false,true
537740,116,4.5,0,true,true,true
727720,158,4.5,0,true,true,false
560000,64,2.5,6,true,true,false
695000,98,4.5,48,true,false,false
889000,108,3.5,0,true,true,false
819000,110,3.5,0,true,true,false
770000,107,4.5,2,false,false,false
829000,103,3.5,0,true,true,false
579000,69,2.5,0,true,true,false
1129000,119,3.5,0,true,true,false
570000,68,4.0,50,true,false,false
1319000,132,3.5,1,true,true,false
230000,55,2.5,45,true,true,false
1059000,122,4.5,0,true,true,false
559000,67,2.5,0,true,true,false
515000,84,3.5,0,true,true,true
761000,130,4.5,-1,true,true,false
230000,55,2.5,45,true,true,false
630000,91,4.5,0,true,true,true
751000,130,4.5,-1,true,true,false
1239000,108,4.5,0,true,true,false
631000,117,4.5,-1,true,true,true
642000,110,4.5,16,false,false,false
550000,170,5.0,0,true,false,true
647500,110,4.5,8,false,false,false
330000,56,2.5,9,true,true,false
1850000,246,6.5,5,true,false,true
295000,78,2.5,21,false,true,false
695000,116,4.5,0,true,true,false
505000,70,3.5,0,true,true,true
595000,126,4.5,1,true,true,true
940000,156,3.5,1,true,true,false
315000,79,3.5,56,true,true,false
730000,102,4.5,0,true,true,true
750000,158,5.5,12,true,true,true
1220000,190,5.5,2,true,true,true
938000,127,4.5,2,false,true,false
590000,72,2.5,1,true,false,true
713400,112,4.5,0,true,true,false
1250000,180,5.5,3,true,true,true
840000,111,2.5,3,true,true,true
548700,84,3.5,0,true,true,false
490000,83,2.5,2,true,true,true
670000,50,2.5,18,false,false,true
980000,115,4.5,42,true,false,true
440000,105,4.5,-1,true,true,true
330000,72,2.5,23,true,true,true
395000,100,4.5,30,true,false,true
689000,71,2.5,-1,true,false,false
445000,80,1.5,2,true,true,false
1040000,126,4.5,-1,true,false,false
689000,71,2.5,-1,true,false,false
470000,105,4.5,-1,true,true,true
410000,76,3.5,-1,true,true,true
580000,129,5.5,-1,true,true,true
580000,60,2.5,-1,true,false,false
400000,70,3.5,46,true,true,true
660000,92,3.5,8,true,true,false
580000,60,2.5,-1,true,false,false
680000,90,3.5,12,true,true,false
460000,72,3.5,-1,true,true,true
739000,87,3.5,-1,true,false,false
780000,76,4.0,47,true,true,true
1040000,105,4.5,46,true,false,false
400000,70,3.5,46,true,true,true
1100000,80,3.5,32,true,true,false
939000,127,4.5,0,true,true,true
905000,127,4.5,0,true,true,true
1040000,110,4.5,12,true,true,true
730000,110,3.5,0,true,true,true
630000,132,4.5,14,true,true,false
385000,52,2.5,0,true,true,true
890000,115,4.5,0,true,true,true
1144300,79,3.5,2,true,false,false
1195000,200,5.5,0,true,true,true
385000,52,2.5,0,true,true,true
1050000,142,5.5,45,true,true,false
640000,122,4.5,2,true,true,true
685000,90,3.5,0,true,true,false
445000,79,2.5,0,true,true,false
665000,110,4.5,0,true,true,false
670000,142,5.5,19,true,true,true
670000,142,5.5,19,true,true,true
520000,141,5.5,12,false,false,false
1850000,246,6.5,5,true,false,true
720000,85,3.5,5,true,false,false
790000,126,4.5,1,false,true,false
790000,126,4.5,1,false,true,false
1465,82,3.5,26,false,false,false
220000,73,2.5,33,false,false,false
845000,156,5.5,7,false,false,false
795000,160,3.5,4,true,false,true
925000,180,4.5,0,true,true,true
790000,126,4.5,1,false,true,false
505000,80,3.5,26,true,true,false
755000,120,4.5,18,true,true,true
1290000,134,4.5,8,true,true,true
860000,142,5.5,8,true,true,true
1310000,144,4.5,5,true,true,true
1850000,246,6.5,5,true,false,true
385000,88,3.5,20,false,true,true
510000,55,2.0,-1,true,false,true
320000,41,1.5,-1,false,true,true
515000,84,3.5,0,true,true,true
630000,91,4.5,0,true,true,true
1780000,156,4.5,9,true,true,false
60000,80,3.5,294,true,false,false
1150000,145,4.5,13,true,true,true
665000,118,3.5,29,true,true,false
1030000,113,3.5,12,true,true,true
250000,57,2.5,38,false,false,false
460000,136,4.5,20,true,true,false
590000,70,3.5,12,true,true,true
235000,45,2.5,45,true,false,false
1500000,142,3.5,112,true,false,false
250000,25,1.0,33,false,false,false
582000,120,5.5,29,true,false,false
280000,54,2.0,27,true,true,false
595000,100,4.5,5,true,true,false
595000,100,4.5,5,true,true,false
835000,128,4.5,-1,true,true,true
815000,128,4.5,0,true,true,true
532000,95,3.5,0,true,true,true
1390000,160,4.5,9,true,true,false
780000,97,3.5,98,true,false,true
671000,129,4.5,0,true,true,true
640000,100,3.5,0,true,false,true
389000,70,2.5,43,true,true,false
390000,94,3.5,1,true,true,true
895000,112,5.5,23,true,false,false
5100000,241,6.5,1,true,true,true
438000,107,4.5,29,true,true,true
1290000,139,5.5,11,false,true,false
835000,128,4.5,-1,true,true,true
455000,88,3.5,4,true,true,false
671000,129,4.5,0,true,true,true
815000,128,4.5,0,true,true,true
532000,95,3.5,0,true,true,true
1430000,170,5.5,0,true,true,true
1050000,160,5.5,28,true,true,false
510000,110,4.5,25,true,false,false
1550000,126,4.5,-2,true,true,false
920000,119,4.5,5,true,true,false
395000,61,2.5,1,true,true,true
880000,105,3.5,2,true,true,false
1350000,107,3.5,-2,true,true,false
740000,142,3.5,1,true,true,true
1280000,154,4.5,2,true,true,false
530000,90,3.5,46,true,false,true
530000,90,3.5,46,true,false,true
1330000,125,4.5,7,true,true,true
1472000,145,5.5,-1,true,true,false
920000,115,4.5,0,true,true,true
570000,68,4.0,50,true,false,false
595000,107,4.5,0,true,true,true
660000,67,2.5,1,true,true,true
420000,115,4.5,44,true,true,true
790000,78,2.5,9,true,true,true
990000,98,3.5,9,true,true,true
1335000,78,3.5,49,true,true,true
457500,96,4.5,11,true,true,true
230000,86,4.0,43,true,true,true
1720000,182,5.5,1,true,true,true
230000,86,4.0,43,true,true,true
510000,110,4.5,25,true,false,false
1124700,153,4.5,1,true,true,true
770000,92,3.5,0,true,true,true
1070000,112,3.5,1,true,true,false
2440000,220,4.5,1,true,true,false
675000,128,4.5,0,true,true,false
2550000,208,4.5,1,true,true,false
640000,115,4.5,3,false,false,false
560000,75,2.5,17,true,true,false
560000,75,2.5,17,true,true,false
460000,105,4.5,46,false,false,false
1080000,139,4.5,3,false,true,false
650000,84,3.5,118,true,false,false
2950000,169,3.5,6,false,true,true
1175000,144,5.5,47,true,false,false
395000,97,4.5,28,false,false,false
579000,128,4.5,6,true,true,true
760000,143,6.5,48,true,true,true
799000,124,4.5,48,true,true,true
395000,97,4.5,28,false,false,false
1320000,190,5.5,3,false,true,false
579000,128,4.5,6,true,true,true
750000,197,6.5,21,true,false,true
570000,68,4.0,50,true,false,false
719000,130,4.5,2,true,true,false
725000,126,5.5,12,false,false,false
575000,96,3.5,46,true,true,false
798000,148,4.5,14,true,true,false
1320000,190,5.5,3,false,true,false
330000,66,2.5,0,true,true,false
560000,91,3.5,0,true,true,false
562000,102,3.5,4,true,true,true
1150000,142,5.5,0,true,true,true
3950000,240,6.5,13,true,true,false
2200000,150,4.5,16,true,true,false
995000,117,4.5,0,false,true,true
670000,103,4.5,0,false,true,true
790000,115,3.5,47,true,true,false
1680000,156,5.5,4,true,true,true
952000,137,5.5,1,true,true,true
528000,204,7.0,61,false,true,false
570000,110,3.5,0,true,true,true
528000,204,7.0,61,false,true,false
790000,117,4.5,4,true,true,true
1400000,136,4.5,4,true,false,true
670000,103,4.5,0,false,true,true
425000,55,2.5,44,true,false,true
560000,75,2.5,17,true,true,false
995000,117,4.5,0,false,true,true
981000,121,3.5,-1,true,true,false
410000,85,3.5,46,true,true,true
3860000,346,9.0,4,true,false,true
2200000,168,5.5,116,false,false,true
1070000,96,4.5,0,true,true,false
755000,120,4.5,18,true,true,true
350000,62,3.5,47,true,false,false
515000,84,3.5,0,true,true,true
590000,102,3.5,1,true,true,true
